review_count,state,full_address,type,city,open,neighborhoods,stars,name,business_id,categories,longitude,latitude
76,AZ,"6339 E Greenway RdSte 108Scottsdale, AZ 85254",business,Scottsdale,true,,4.0,Tutti Santi By Nina,gHKB66up5VluCWT4vuSZpw,"Restaurants,Italian",-111.943525,33.624662
3,AZ,"1825 S Alma School RdChandler, AZ 85248",business,Chandler,true,,4.0,Chandler Christian Church,PT7V38tg1Re9MLIrEwdh8w,,-111.856468,33.279138
5,AZ,"13025 N Cave Creek RdPhoenix, AZ 85022",business,Phoenix,true,,4.0,Jana's Bakery,x_9nxwoGl7NBSzpBsD4iVA,"Bakeries,Food",-112.036108,33.605416
74,AZ,"3722 E Indian School RdPhoenix, AZ 85018",business,Phoenix,true,,4.5,Bosa Donuts,Xq1FtLSV54Spf-HfONc1aA,"Food,Donuts,Breakfast & Brunch,Restaurants",-112.0010971,33.4953972
4,AZ,"3333 S Rural RdTempe, AZ 85282",business,Tempe,true,,2.5,Ichiban Japanese Restaurant & Sushi,vKtykqL1LL5bM_1RKihPow,"Japanese,Restaurants",-111.9263497,33.3917323
9,AZ,"2020 W Baseline RdPhoenix, AZ 85041",business,Phoenix,true,,2.5,Starbucks Coffee,fCcmz8UIQchtvcD82Wfugg,"Food,Coffee & Tea",-112.101774,33.378959
8,AZ,"2351 W Memorial CourtPhoenix, AZ 85086",business,Phoenix,true,,1.5,Anthem Claim Management,ESeRjioJf84r5EHUPqwDGQ,,-112.1102451,33.8573877
6,AZ,"1864 S Country Club DrMesa, AZ 85210",business,Mesa,true,,4.0,Del Taco,og7Xi8mwAvhXqDqtWqtt0w,"Mexican,Restaurants",-111.840772,33.380873
93,AZ,"525 S Mill AveTempe, AZ 85281",business,Tempe,false,,3.5,My Big Fat Greek Restaurant,XBm9ffI2pK-A_HcoHXAbcQ,"Greek,Mediterranean,Restaurants",-111.939846,33.424778
9,AZ,"777 S College AveTempe, AZ 85281",business,Tempe,true,,3.0,Panda Express,jYXgsMgpoGm1ZrHYT0CM0w,"Chinese,Restaurants",-111.9349687,33.4222436
36,AZ,"16848 E AveFountain Hills, AZ 85268",business,Fountain Hills,true,,4.0,Sofrita,EoVGIsaatkdbWLY9qyFcgA,"Food,Tapas Bars,Latin American,Coffee & Tea,Restaurants",-111.7155019,33.6032317
3,AZ,"1721 E Warner Rd#C-9Tempe, AZ 85284",business,Tempe,true,,4.0,Quilter's Ranch,quuw7VE2acuLEve_LVKbRw,"Arts & Crafts,Shopping,Fabric Stores",-111.913015,33.334634
112,AZ,"4206 E Chandler BlvdPhoenix, AZ 85073",business,Phoenix,true,,4.0,Sushi Ken,T4ox3wUzFjWvyrjaTRoBbA,"Sushi Bars,Restaurants",-111.9927062,33.3058378
9,AZ,"1832 W Thunderbird RdPhoenix, AZ 85023",business,Phoenix,true,,4.0,Filiberto's Mexican Food,HHFjjljqoH5qs7Cy1i9R4A,"Mexican,Restaurants",-112.0983488,33.6113056
10,AZ,"16995 W Greenway RdSte 100Surprise, AZ 85388",business,Surprise,true,,4.0,Federico's Mexican Food,u5tS8tenUo4YzRTbkeTT-w,"Mexican,Restaurants",-112.424331665039,33.6236534118652
47,AZ,"7217 E 1st StScottsdale, AZ 85251",business,Scottsdale,true,,3.5,Praying Monk,xOlzK02DWzETeZ8HbiEB0A,"Pubs,Bars,American (New),Nightlife,Restaurants",-111.9255527,33.4920804
28,AZ,"1001 E. 8th St.Tempe, AZ 85281",business,Tempe,false,,3.0,Trailer Park Restaurant,yi5pFL1xhnMUH0BZb8xNUw,"Dive Bars,Bars,Mexican,Nightlife,Restaurants",-111.9234617,33.4203823
3,AZ,"5540 W Glendale AveSte A105Glendale, AZ 85301",business,Glendale,true,,3.0,Rare Essence Braiding Studio,ESxTQQ9fQi8REtPqbDqcEA,"Hair Salons,Beauty & Spas",-112.1791827,33.5385356
3,AZ,"610 E Roosevelt StSte137Phoenix, AZ 85004",business,Phoenix,true,,5.0,Perihelion Arts,uJ2DfS-7EabzFDRaliACqQ,"Arts & Entertainment,Art Galleries,Shopping",-112.0662616,33.4588994
3,AZ,"Laveen, AZ 85339",business,Laveen,true,,5.0,Stinkin' Cute Soap Company,oJ-ZYuqe6vZsTa4EADuC-w,"Shopping,Cosmetics & Beauty Supply,Beauty & Spas",-112.168611,33.362778
3,AZ,"1255 W Main StMesa, AZ 85201",business,Mesa,false,,1.5,Del Taco,WEYEUvkonsZ8nOKZNXd87A,"Mexican,Restaurants",-111.8583107,33.4146753
4,AZ,"5555 W Thunderbird RdGlendale, AZ 85306",business,Glendale,true,,3.0,Banner Thunderbird Medical Center,y8J27W7MiTjsEGRG6qORRQ,"Health & Medical,Hospitals",-112.181293,33.609487
218,AZ,"10392 N Scottsdale RdScottsdale, AZ 85254",business,Scottsdale,true,,4.0,Indulge Burgers & More,9Ep4sguv3HH_8lWyzSogjw,"Burgers,American (New),Gluten-Free,Restaurants",-111.9268582,33.5808348
6,AZ,"3801 E Washington StPhoenix, AZ 85034",business,Phoenix,true,,2.5,Phoenix Greyhound Park,vTDJ_ZbxUw1MUOPPG9esOw,"Active Life,Arts & Entertainment,Stadiums & Arenas,Horse Racing",-111.997989,33.447654
9,AZ,"6170 W Chandler BoulevardChandler, AZ 85226",business,Chandler,true,,3.0,Ashoka Indian Groceries,0deS4g2xR4SjvjHNeHUc-A,"Food,Grocery",-111.9484225,33.3060571
50,AZ,"1835 E Southern AveTempe, AZ 85282",business,Tempe,true,,4.0,Bosa Donuts,Trar_9cFAj6wXiXfKfEqZA,"Food,Donuts",-111.907155,33.392586
28,AZ,"1660 E Camelback RdPhoenix, AZ 85016",business,Phoenix,true,,3.0,Pretty Nails and Spa,qDuTblyvnoZsMw12v0arrA,"Day Spas,Beauty & Spas,Nail Salons",-112.0463575,33.5102764
4,AZ,"360 S Arizona BlvdCoolidge, AZ 85128",business,Coolidge,true,,3.0,T & M Pizza Italian Restaurant,MfCS8VeJzf9QbxNImekuMA,"Restaurants,Pizza,Italian",-111.524173,32.974883
71,AZ,"1801 E Baseline RdTempe, AZ 85281",business,Tempe,true,,4.0,Steve's Espresso,Q0AADLgsYi1sFDk8jtMYUw,"Food,Coffee & Tea",-111.908621,33.3774019
5,AZ,"8202 E Fairmount AveScottsdale, AZ 85251",business,Scottsdale,true,,5.0,Hansen's Plumbing Service,20VcLqnVQyU474tes1ar-w,"Plumbing,Home Services",-111.904369,33.49285
3,AZ,"4334 W Thunderbird RoadGlendale, AZ 85306",business,Glendale,true,,5.0,Bark & Purr Pet Grooming,7QrQVczp02Id2x_ItmidHA,"Pet Groomers,Pet Services,Pets",-112.1525131,33.6108071
3,AZ,"810 E Southern AveMesa, AZ 85204",business,Mesa,true,,3.5,A Shining Star Preschool,kRVDPhKCUSARzY-4R5GPxg,"Elementary Schools,Local Services,Child Care & Day Care,Education,Preschools",-111.813894,33.393707
3,AZ,"7737 E Indian School RdScottsdale, AZ 85251",business,Scottsdale,true,,3.5,Pure Dental,NcNcgrtEjwLJh_a2WgdT8A,"Health & Medical,Dentists",-111.914139,33.494652
17,AZ,"4494 W Peoria AveGlendale, AZ 85302",business,Glendale,true,,3.0,Marc's Sports Grill & Nightlife,-vF04fhPCoSdqgIhAZm0wQ,"Bars,Restaurants,American (Traditional),Nightlife,Chicken Wings",-112.1553012,33.5831442
3,AZ,"Guadalupe & ExtensionMesa, AZ 85210",business,Mesa,true,,5.0,Second Chance FitCenter,4y9ZQV_IooSdJTAMNwG1sg,"Active Life,Trainers,Fitness & Instruction",-111.8515229,33.3642475
24,AZ,"Casino Arizona524 N 92nd StScottsdale, AZ 85256",business,Scottsdale,true,,4.0,Eagles Buffet,nHxi4UjqWOLRidFNnoccAw,"Buffets,Restaurants",-111.8210866,33.5013596
4,AZ,"14239 W Bell RdSte 210Surprise, AZ 85374",business,Surprise,true,,4.0,Premier Care for Women,06Rbm5JrkxQHz7yNTaPwaQ,"Doctors,Health & Medical,Obstetricians & Gynecologists",-112.3668873,33.637391
4,AZ,"818 W Broadway RdTempe, AZ 85282",business,Tempe,true,,3.5,Taqueria Durango,nPgN4EXdcfdCGGlyHScc_g,"Mexican,Restaurants",-111.950803,33.407717
3,AZ,"Peoria, AZ 85385",business,Peoria,true,,1.5,ENVIROPRO Group,ez2kJbLFx8ad0zdPdJSA1Q,"Home Cleaning,Home Services",-112.23,33.61
3,AZ,"2450 W Happy Valley RdSte 1155Phoenix, AZ 85027",business,Phoenix,false,,3.0,Chop Chop Chinese Kitchen,zn_gLMU-Lr3wleSPd-nmbg,"Chinese,Restaurants",-112.1217,33.82895
5,AZ,"414 S Mill AveSte 125Tempe, AZ 85281",business,Tempe,true,,4.5,Mill Avenue Travel,9T7eOkHOjWfE21KxgPxo3Q,"Hotels & Travel,Travel Services",-111.940346,33.425938
5,AZ,"Phoenix Sky Harbor Airport3800 E Sky Harbor Blvd.Phoenix, AZ 85073",business,Phoenix,true,,4.0,Goodfellows Shoe Shine,x6Cn9nVDQAcolEOpknWJWg,"Local Services,Shoe Repair",-112.0095457,33.4356207
11,AZ,"419 E Roosevelt StPhoenix, AZ 85004",business,Phoenix,true,,4.5,Eye Lounge,2bZk38_vJCkAVI0f2TeqZQ,"Arts & Entertainment,Art Galleries,Shopping",-112.0677048,33.4586534
3,AZ,"730 E Brown RdMesa, AZ 85203",business,Mesa,true,,4.5,Little Caesars Pizza,ha3m97grf27exFfyrBys2Q,"Fast Food,Pizza,Restaurants",-111.8153347,33.4356882
3,AZ,"1042 N Higley Rd Ste 105Mesa, AZ 85205",business,Mesa,true,,3.5,Wildside Pets,FRT-kdKefurxLzcsW2JNhw,"Pets,Pet Stores",-111.719154,33.434921
3,AZ,"Kierland Commons15211 N Kierland BlvdSte 100Scottsdale, AZ 85254",business,Scottsdale,true,,5.0,Chico's,S8R2GjXkEaiggIoX-Z4vzQ,"Women's Clothing,Fashion,Shopping,Accessories",-111.929685,33.624524
12,AZ,"E of Apache JctApache Junction, AZ 85220",business,Apache Junction,true,,4.5,Renaissance Festival,M1L8gJ_rcknK4CBeuSo9Jw,"Arts & Entertainment,Festivals",-111.57,33.42
33,AZ,"1604 E. Southern Ave.Tempe, AZ 85282",business,Tempe,true,,2.5,Joe's Crab Shack,0tqrgESNOpN2CNoEtCGYpQ,"Seafood,American (Traditional),Restaurants",-111.9130539,33.3929966
5,AZ,"5833 W Thunderbird RdGlendale, AZ 85306",business,Glendale,true,,4.0,Wing Stop,uQCSpzuUsRntm_YoYtRreQ,"Chicken Wings,Restaurants",-112.184722,33.609486
20,AZ,"10500 N 90th StScottsdale, AZ 85258",business,Scottsdale,true,,3.5,Barnes & Noble,S56KKeJAqy9KBpuWpKnQ0Q,"Books, Mags, Music & Video,Shopping,Bookstores",-111.889958381653,33.5815632787298
3,AZ,"7635 W Bell RdSte 101Peoria, AZ 85382",business,Peoria,false,,3.5,Barbeques Galore,cHxDyQWXyFDhfEYJbmS1LA,"Barbeque,Restaurants",-112.248344421387,33.650636715519
3,AZ,"Phoenix, AZ 85034",business,Phoenix,true,,4.5,The Urban Farm,yjnJJ-JBdUnjtzJWVxiU9Q,"Food,Do-It-Yourself Food,Education,Adult Education",-111.890213368428,33.568945715915
3,AZ,"6245 W Chandler BoulevardChandler, AZ 85226",business,Chandler,true,,5.0,1st Nails II,IyJQoqUTYFAYPYpy6fssCw,"Beauty & Spas,Nail Salons",-111.951304,33.3052386
3,AZ,"18300 W Bell RdSurprise, AZ 85374",business,Surprise,true,,5.0,Riverboat Bingo,WTf7fOvesYyhMVGfk3C-pw,"American (Traditional),Restaurants",-112.4479293,33.6388955
8,AZ,"4134 N 7th AvePhoenix, AZ 85013",business,Phoenix,true,,4.0,Garnett's Rite Inn,UAzZDOlg_Fp4-8YhHDpo2g,"Bars,Nightlife",-112.0834831,33.4956431
4,AZ,"3936 E Chandler BlvdSte 209Phoenix, AZ 85048",business,Phoenix,true,,5.0,Kelly Hill Salon,J-8hrhY9W-zo77TgVdbaKg,"Hair Salons,Beauty & Spas",-111.998885,33.306607
3,AZ,"5933 W Bell RdPhoenix, AZ 85003",business,Phoenix,true,,4.5,The Tulip Tree,Hmxo7fKWeeG8AVuAalfiIQ,"Flowers & Gifts,Shopping,Florists",-112.1668434,33.6389712
30,AZ,"6661 W Bell RdSte 101BGlendale, AZ 85308",business,Glendale,false,,4.0,Stir Fry Paradise,bAkVxrXzYO3772VF6o0_cA,"Chinese,Restaurants",-112.201447,33.6370916
10,AZ,"20210 N Cave Creek Rd Ste 2Phoenix, AZ 85024",business,Phoenix,true,,3.0,McDonald's,9f4cTpQh7E4HB1Tl8Hk72w,"Fast Food,Restaurants",-112.031151,33.670362
6,AZ,"310 N Litchfield RdLitchfield Park, AZ 85340",business,Litchfield Park,true,,3.0,Jb's Restaurants,PUaNORt_B7Uim4JyClvPMg,"American (Traditional),Restaurants",-112.3625367,33.4975676
3,AZ,"2303 E Indian School RdPhoenix, AZ 85016",business,Phoenix,true,,3.5,Anvil,7A792nNUEhTfE26q1X_2tQ,"Bars,Gay Bars,Nightlife",-112.031021118164,33.4946672436253
5,AZ,"1137 N Scottsdale RdPhoenix, AZ 85073",business,Phoenix,true,,2.0,Skin Cabaret,oUQUoW6WBp8saNYdJJg0Cw,"Adult Entertainment,Nightlife",-111.925916,33.461159
3,AZ,"4782 W Glenview PlChandler, AZ 85226",business,Chandler,true,,2.5,First Choice Locksmith,sxPrLZ2BC8vPYtzZ4Gy-_g,"Keys & Locksmiths,Home Services",-111.924571,33.305121
4,AZ,"9089 E Bahia DrSte 102Scottsdale, AZ 85260",business,Scottsdale,true,,5.0,DrivingMBA,c83U8KeaK10Qm9opPqf0Cg,"Specialty Schools,Driving Schools,Education",-111.8854724,33.6368734
6,AZ,"16624 N 32nd StPhoenix, AZ 85032",business,Phoenix,true,,4.5,Home Fur Good,KAiLJpcTFXmsCORyOesh5w,"Animal Shelters,Veterinarians,Pets",-112.0135012,33.6379309
6,AZ,"5060 W Bethany Home RdSte 1Glendale, AZ 85301",business,Glendale,true,,3.5,Baghdad Restaurant,n_YHTTG0QIjZ3055wReefQ,"Middle Eastern,Restaurants",-112.167924,33.524197
7,AZ,"250 N Arizona AveChandler, AZ 85225",business,Chandler,true,,4.0,Chandler Center For the Arts,vF4d_jh3shJx8jU39AZdqg,"Arts & Entertainment,Shopping,Art Galleries,Venues & Event Spaces,Event Planning & Services,Performing Arts",-111.8417963,33.307114
3,AZ,"32633 N Scottsdale RdScottsdale, AZ 85262",business,Scottsdale,true,,3.0,The Heard Museum North Scottsdale,xSGUgOwpTnnW31bTZb4tMw,"Museums,Arts & Entertainment",-111.9257751,33.7816141
3,AZ,"14155 N 83rd AveSte 110Peoria, AZ 85381",business,Peoria,true,,4.5,North Valley Dermatology,WTZyik_sT23NfN2C6Xhb3w,"Dermatologists,Doctors,Health & Medical",-112.2374439,33.6129574
4,AZ,"1801 W Queen Creek RdSte 2Chandler, AZ 85248",business,Chandler,true,,5.0,Chandler Family Chiropractic & Rehab,wCIuKgGkvhPhpayZuXOPxw,"Health & Medical,Physical Therapy,Chiropractors",-111.876604,33.261262
3,AZ,"2255 W Germann Road Apt 2150Chandler, AZ 85248",business,Chandler,true,,3.5,San Palacio Apartments,ZZP4c4epsE4j_SniQe6KnQ,"Home Services,Real Estate,Apartments",-111.87918,33.2475
76,AZ,"1920 E University DrSte 104Tempe, AZ 85281",business,Tempe,true,,4.0,Sleepy Dog Brewing,c2WLZLpvNG2VLOfjjqKrkw,"Food,Breweries",-111.9041782,33.4225411
19,AZ,"19 E BroadwayTempe, AZ 85282",business,Tempe,false,,3.0,El Penasco Mexican Kitchen,B4xI73kEOfBPeoo4LTVC9w,"Mexican,Restaurants",-111.9393003,33.407415
12,AZ,"7001 N Scottsdale RdParadise Valley, AZ 85253",business,Paradise Valley,true,,3.5,Starbucks Coffee,nDdfN6onfb0JoxKKYwCnjA,"Food,Coffee & Tea",-111.924828,33.5394472
39,AZ,"2400 E Camelback RdPhoenix, AZ 85016",business,Phoenix,true,,3.0,California Pizza Kitchen,ut-kla-EA23nJOij_dcL0Q,"Pizza,Restaurants",-112.0301019,33.5094068
4,AZ,"7538 E McDowell RdScottsdale, AZ 85257",business,Scottsdale,true,,3.0,Church's Fried Chicken,GaNphMfP8VeEU00b2Sonng,"Fast Food,Restaurants",-111.917936,33.466018
15,AZ,"3317 S Higley RdSte 101Gilbert, AZ 85297",business,Gilbert,true,,4.5,Arizona Animal Wellness Center,DLFsfN6SWtjZnE2ZbV9S_Q,"Veterinarians,Pets",-111.720443,33.290397
10,AZ,"16275 N Scottsdale RdScottsdale, AZ 85254",business,Scottsdale,false,,3.0,The Great Indoors,viQLBKFtCQkPykFUulVeuw,"Appliances,Shopping,Home Decor,Home & Garden,Kitchen & Bath",-111.9253627,33.6342085
3,AZ,"3331 E Corona AvePhoenix, AZ 85040",business,Phoenix,true,,4.5,Coyote Courier Services,JI72RMUy-72PrLbk7EuKCg,"Local Services,Couriers & Delivery Services",-112.009157,33.4052689
6,AZ,"10066 N Metro Pkwy WPhoenix, AZ 85051",business,Phoenix,true,,4.0,Metro Car Wash,i-jP5qyR1Sqp9_Fjp2rJ5w,"Car Wash,Automotive",-112.124921,33.578712
3,AZ,"9524 W Camelback RoadSuite 130Glendale, AZ 85305",business,Glendale,true,,4.5,Refined Nail & Spa,1g1rzWxU-2PQqI0-9ajFsA,"Beauty & Spas,Nail Salons",-112.264667,33.509035
181,AZ,"640 S Mill AveTempe, AZ 85281",business,Tempe,true,,3.5,Canteen Modern Tequila Bar,9YUe5J_cPCBo_mL7-z9HCQ,"Bars,Mexican,Nightlife,Restaurants",-111.9400717,33.4240504
6,AZ,"9015 E Via LindaScottsdale, AZ 85258",business,Scottsdale,false,,4.0,Ace Hardware,5g9IvafVHBiM1SsLnONq0Q,"Hardware Stores,Shopping,Home & Garden",-111.886437,33.568758
11,AZ,"14803 N Hiawatha RdFort McDowell, AZ 85264",business,Fort McDowell,true,,4.5,Fort McDowell Adventures,TKJ2qE4NQfTBvekYs7JkGg,"Event Planning & Services,Venues & Event Spaces,Nightlife",-111.6520167,33.634043
3,AZ,"110 S Val Vista DrGilbert, AZ 85297",business,Gilbert,true,,3.5,Bar n Grill,oT6K-uJgGLq3FbcQQn3ivQ,"American (New),Restaurants",-111.7556765,33.2856763
5,AZ,"3800 N Central AvePhoenix, AZ 85012",business,Phoenix,true,,4.0,City Square Cafe,T8xI1f3_yHzhrquCZh07Wg,"Sandwiches,Restaurants",-112.0744818,33.4917397
4,AZ,"10411 N 35th AvePhoenix, AZ 85051",business,Phoenix,true,,3.0,Phoenix Nail Salon,6QK2zO-R-BSBIrBZNEL2dA,"Beauty & Spas,Nail Salons",-112.134175,33.580449
4,AZ,"20715 Market StScottsdale, AZ 85255",business,Scottsdale,false,,3.5,DC Ranch,QXFJFQzbemP6B0dz73UtFQ,"Hotels & Travel,Event Planning & Services,Hotels",-111.890131,33.6721892
41,AZ,"4014 N Goldwater BlvdSte 104Scottsdale, AZ 85267",business,Scottsdale,true,,4.5,Butter & Me Bakeshop,MRgTo4MA3f1MB_VL3IVh5g,"Bakeries,Food,Desserts,Event Planning & Services,Caterers",-111.930513381958,33.4918756799029
10,AZ,"424 E Monroe AvenueBuckeye, AZ 85326",business,Buckeye,true,,3.0,La Placita Cafe,7KCLeDNdFDkdoA6MUavxwQ,"Mexican,Restaurants",-112.585455,33.370799
4,AZ,"1 W Deer Valley RdPhoenix, AZ 85027",business,Phoenix,true,,2.0,Mr Sparky,MIsLw-yvFeSxyvJXgFPA8Q,,-112.0742,33.683573
5,AZ,"557 E Juanita AveSte 1Mesa, AZ 85204",business,Mesa,true,,5.0,Tuning Gruppe,demKE9o-SJgEspJ6k8lTCw,"Auto Repair,Automotive",-111.8188949,33.3813867
21,AZ,"16770 N Perimeter DrScottsdale, AZ 85260",business,Scottsdale,true,,3.5,Scottsdale Marriott At McDowell Mountains,vGeat2M50_z7Qumsq0A-lA,"Hotels & Travel,Event Planning & Services,Hotels",-111.896652,33.637824
23,AZ,"5402 E Lincoln DrParadise Valley, AZ 85253",business,Paradise Valley,true,,4.5,R Bar at the Camelback Inn,laxWwc9bSsNVXR0EYW_VmA,"Bars,Nightlife,Restaurants",-111.9652641,33.5336234
4,AZ,"10415 N 35th AvenuePhoenix, AZ 85051",business,Phoenix,true,,4.5,Phong Super Nail,7rE0WTaxEsb4N0t4qqbvDQ,"Beauty & Spas,Nail Salons",-112.1340432,33.5802424
4,AZ,"2815 E Rose Garden LnPhoenix, AZ 85050",business,Phoenix,true,,3.5,Mdi Rock,Vm3bvaDsHTcvoMt56p9bGQ,"Landscaping,Home Services,Contractors",-112.020736,33.675936
6,AZ,"4356 W Thunderbird RdPhoenix, AZ 85003",business,Phoenix,true,,2.0,Ristorante Paesano,38G8LPiqECn_P6LQfUnfZA,"Pizza,Restaurants",-112.0772,33.449188
73,AZ,"1710 W Southern AveMesa, AZ 85202",business,Mesa,true,,4.5,Cheba Hut,KS2w8ychyieJbUqRa6kCHw,"Sandwiches,Restaurants",-111.8686061,33.3932601
7,AZ,"4823 N 20Th St Ste A32Phoenix, AZ 85016",business,Phoenix,true,,2.5,Sprint,N6ff0yyo9Cv_7XPz-YDoow,"Shopping,Mobile Phones",-112.0388622,33.5071865
20,AZ,"1706 E Warner RdSte 3Tempe, AZ 85284",business,Tempe,false,,3.5,Sign Of The Whale,1f_DXcxpAKfILKK6cDPLxQ,"Burgers,Seafood,Restaurants",-111.9676661,33.3345061
9,AZ,"3400 W Chandler Blvd # 5Chandler, AZ 85224",business,Chandler,false,,3.0,Shabu Fondue,_uf5F_RiMBPHSl2Saex8AA,"Restaurants",-111.8767,33.3223
3,AZ,"Phoenix, AZ 85044",business,Phoenix,true,,5.0,Custom Weed & Spray Service,mOeiMQ2lhrXgCRmxO_sgNQ,"Local Services,Landscaping,Gardeners,Home Services,Pest Control",-111.9880199,33.3211123
17,AZ,"2281 E Florence BlvdCasa Grande, AZ 85222",business,Casa Grande,true,,3.5,Cracker Barrel Restaurant,g5csdtYUt97hkexFMCVf-g,"American (Traditional),Restaurants",-111.6889923,32.8791409
8,AZ,"6950 E Chauncey LnSte 100Phoenix, AZ 85054",business,Phoenix,true,,3.0,Entegrity Ear Nose & Throat Specialists,e0B-vLvKxGiGV_pTT7vwcg,"Doctors,Ear Nose & Throat,Health & Medical,Cosmetic Surgeons",-111.9307,33.652101
5,AZ,"2048 E Baseline RdMesa, AZ 85204",business,Mesa,true,,4.0,Starbucks Coffee,WJKynWlt3K_8uymTCgThDg,"Food,Coffee & Tea",-111.787222,33.381412
11,AZ,"7950 E Thomas RdScottsdale, AZ 85251",business,Scottsdale,true,,1.0,Meineke Car Care Center,ErfcZhmUuKaOhn6A3KV61A,"Auto Repair,Automotive",-111.909584,33.480537
3,AZ,"730 S Cooper RdGilbert, AZ 85233",business,Gilbert,true,,5.0,Wilkins Learning Center,huzUWI5YqkJEEIudo0YiDg,"Elementary Schools,Tutoring Centers,Education,Preschools",-111.8084404,33.3368011
6,AZ,"1876 E Broadway RdTempe, AZ 85282",business,Tempe,true,,4.5,Autohaus Service & Performance Center,pllLaM9wPwEfBmqqDC25_w,"Auto Repair,Automotive,Car Dealers",-111.905528,33.408026
10,AZ,"3812 N Black Canyon HwyPhoenix, AZ 85017",business,Phoenix,true,,4.0,The Restaurant Depot,OzA-AfOuhF379AUwNscc0w,"Shopping,Wholesale Stores",-112.1136564,33.4922526
16,AZ,"Sky Harbor Airport3400 E Sky Harbor BlvdPhoenix, AZ 85034",business,Phoenix,true,,2.5,All Stars Sports Bar,jZ58NvLSZ6oVYlRta1zUNQ,"Bars,Sports Bars,Nightlife",-112.011827,33.436293
26,AZ,"8970 E Shea BlvdScottsdale, AZ 85260",business,Scottsdale,true,,3.0,Red Robin,AgJbkqR-wre409if4fTbWQ,"Burgers,American (Traditional),Sandwiches,Restaurants",-111.887506,33.5845259
5,AZ,"1614 North Higley RdGilbert, AZ 85206",business,Gilbert,false,,3.5,Pizza Wings and Things,x_iQsVS4fWhyd66dhDn9Lw,"Pizza,Restaurants",-111.7225305,33.3793484
12,AZ,"15440 N Greenway Hayden LoopScottsdale, AZ 85250",business,Scottsdale,false,,3.0,Sutra Sushi at Barcelona,LxE7D6uigL3vLaasPU7Ewg,"Sushi Bars,Restaurants",-111.9238643,33.6263102
127,AZ,"1381 N Alma School RdChandler, AZ 85224",business,Chandler,true,,4.0,Saigon Pho,jJlOPkv4Xl6vxNzr51fnYw,"Vietnamese,Restaurants",-111.858116,33.327278
5,AZ,"911 N 4th StPhoenix, AZ 85004",business,Phoenix,true,,4.0,Actors Theatre of Phoenix,rrXhjI4YXmWO8GbmX8oGqQ,"Arts & Entertainment,Performing Arts",-112.0686931,33.4581466
3,AZ,"10705 W Peoria AveSun City, AZ 85351",business,Sun City,true,,4.0,Soroptimist Thrift Shop,fib0PyPJ2yJO7i8TLnuqXA,"Thrift Stores,Shopping",-112.2902417,33.580097
4,AZ,"35 N Country Club DrMesa, AZ 85201",business,Mesa,true,,2.0,El Salsita,01euuGhBwvcDhl9KcPTang,"Breakfast & Brunch,Fast Food,Mexican,Restaurants",-111.839574,33.4161829
9,AZ,"1801 E Camelback RdPhoenix, AZ 85016",business,Phoenix,true,,3.5,Marshalls,5A_vuyESZFU9eCArpVfJCw,"Department Stores,Fashion,Shopping",-112.0435662,33.5090538
131,AZ,"10810 N Tatum BlvdPhoenix, AZ 85028",business,Phoenix,true,,3.5,Bombay Spice Grill & Wine,3GAPcBG8SowgrpS6UHlDeQ,"Vegetarian,Indian,Gluten-Free,Restaurants",-111.9788671,33.5839581
12,AZ,"2730 E McDowell RdSte 7Phoenix, AZ 85008",business,Phoenix,true,,5.0,M B Motors,0Xnduj9w6aYHOtN_RlHUng,"Auto Repair,Automotive",-112.0223502,33.4659387
3,AZ,"30 N. 40th PlacePhoenix, AZ 85034",business,Phoenix,true,,5.0,Arizona Animal Welfare League and SPCA,8vxIr6bHZ_ckJ9jy-xGAQw,"Animal Shelters,Pet Stores,Pets",-111.9936204,33.4488635
4,AZ,"905 N 5th StPhoenix, AZ 85004",business,Phoenix,true,,5.0,Galeria de los Muertos,8qhGW34nVmI0OFzQz0uu9A,"Arts & Entertainment,Art Galleries,Shopping",-112.0674563,33.4578271
76,AZ,"7001 N Scottsdale RdSte 290Scottsdale, AZ 85253",business,Scottsdale,true,,4.0,Ruth's Chris Steak House,sbjb1qNUcqQomJvcgPuJCg,"Steakhouses,Restaurants",-111.96828,33.546
7,AZ,"1153 W Broadway RdTempe, AZ 85282",business,Tempe,true,,4.0,Paul's Ace Hardware Stores,0wlMvYeB9-LSZPv-heSF4Q,"Hardware Stores,Shopping,Home & Garden",-111.957898,33.406998
81,AZ,"4649 E Chandler BlvdPhoenix, AZ 85048",business,Phoenix,true,,3.0,Arriba Mexican Grill,YxLiLBNTm4cOg7OlKKLmVw,"Mexican,Restaurants",-111.981558,33.304703
187,AZ,"7388 E Shea BlvdScottsdale, AZ 85260",business,Scottsdale,true,,4.0,Butterfield's Pancake House,HDvCnqIf5twbMb5-eG1EJw,"Breakfast & Brunch,Restaurants",-111.9216835,33.5822084
4,AZ,"4915 E Chandler BlvdPhoenix, AZ 85048",business,Phoenix,true,,2.0,Wendy's,Yf_mKctDPfMQkig-DavQJw,"Fast Food,Restaurants",-111.978292,33.304758
3,AZ,"242 S Beck Ave OfcTempe, AZ 85281",business,Tempe,true,,4.5,Salado Springs Apartments,t2TFKf2kMy8pGfyGYOEeog,"Home Services,Real Estate,Apartments",-111.957335,33.42811
